VALUE,HEIGHT,LEFT,RIGHT,AGE,NATIONALITY,GOAL,ASSIST,MINUTES,SCORINGABILITY,PASS,TACKLE,DRIBBLE,SAVE,CLEANSHEET
3000000,179,0,1,20,1,0.22,0.07,1239,0.0,77.3,8,43.4,0.0,0.0
5000000,188,0,1,26,1,0.24,0.0,1103,1.8,89.8,9,36.4,0.0,0.0
72500,184,0,1,29,0,0.0,0.9,100,-0.1,78.3,0,0.0,0.0,0.0
8000000,185,0,1,26,0,0.2,0.24,2252,1.5,83.7,43,75.0,0.0,0.0
32500,191,1,0,24,0,0.0,0.0,270,0.0,92.0,4,0.0,0.0,0.0
2000000,180,0,1,22,0,0.09,0.18,982,0.4,85.5,16,67.7,0.0,0.0
7000000,182,0,1,20,0,0.13,0.27,675,-1.0,81.1,11,54.5,0.0,0.0
8000000,184,1,0,20,0,0.0,0.07,1273,-0.3,91.3,23,67.6,0.0,0.0
8000000,172,1,0,22,1,0.16,0.32,1123,0.19999999999999996,75.7,7,57.4,0.0,0.0
3000000,180,0,1,19,0,0.0,0.0,766,0.0,90.1,11,80.0,0.0,0.0
1000000,183,0,1,22,0,0.0,0.0,145,0.0,74.4,1,28.6,0.0,0.0
16000000,182,1,0,20,0,0.06,0.0,1454,0.8,90.3,7,80.0,0.0,0.0
1000000,176,1,0,22,1,0.0,0.0,133,-0.1,84.0,0,50.0,0.0,0.0
30000,173,1,0,19,0,0.0,0.0,37,0.0,77.8,0,100.0,0.0,0.0
4500000,180,0,1,25,1,0.17,0.0,519,0.5,86.6,7,38.5,0.0,0.0
5500000,191,0,1,18,0,0.0,0.0,590,0.0,87.0,14,66.7,0.0,0.0
6000000,177,0,1,20,1,0.0,0.9,200,0.0,77.8,3,37.5,0.0,0.0
1000000,174,1,0,24,0,0.0,0.0,53,0.0,96.0,1,100.0,0.0,0.0
20000000,178,0,1,19,0,0.0,0.03,3240,-0.5,78.1,36,52.1,0.0,0.0
5000000,183,0,1,26,1,0.0,0.0,759,-1.0,85.9,7,66.7,0.0,0.0
14000000,172,0,1,22,1,0.04,0.26,2464,-1.2000000000000002,74.6,58,76.3,0.0,0.0
2000000,183,0,1,25,0,0.0,0.0,1293,-1.2,81.9,23,35.7,0.0,0.0
20000000,177,0,1,21,0,0.22,0.07,2489,0.20000000000000018,79.9,29,60.6,0.0,0.0
1000000,184,0,1,26,1,0.14,0.0,647,-1.6,76.2,3,42.9,0.0,0.0
10000000,181,0,1,24,1,0.0,0.0,724,-0.7,78.0,15,41.7,0.0,0.0
1000000,197,0,1,30,1,0.0,0.0,21,0.0,70.0,0,0.0,1.0,0.0
2500,188,1,0,20,0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0
11000000,186,0,1,21,0,0.0,0.0,2644,-0.8,88.0,22,50.0,0.0,0.0
2000000,188,0,1,27,1,0.0,0.0,1262,-0.5,84.2,17,66.7,0.0,0.0
3000000,172,0,1,26,1,0.07,0.13,1384,-1.5,74.0,27,63.2,0.0,0.0
2000000,190,0,1,18,1,0.0,0.0,228,-1.0,77.1,4,0.0,0.0,0.0
2000000,195,0,1,31,1,0.0,0.0,585,-0.4,85.1,4,0.0,0.0,0.0
3000000,193,0,1,31,1,0.0,0.0,3240,0.0,67.5,0,0.0,0.656,13.9
2000000,174,0,1,26,1,0.0,0.0,685,-0.2,85.4,9,53.8,0.0,0.0
11000000,178,1,0,21,1,0.04,0.0,2304,0.6,79.3,31,59.7,0.0,0.0
1200000,176,0,1,17,0,0.0,0.0,37,-0.3,75.0,0,100.0,0.0,0.0
30000,190,0,1,35,1,0.0,0.0,159,0.0,60.8,0,0.0,0.455,0.0
3000000,180,1,0,27,1,0.03,0.03,2968,-0.5,78.4,31,69.4,0.0,0.0
8000000,180,0,1,29,1,0.34,0.09,2886,-1.0999999999999996,80.7,12,58.7,0.0,0.0
2000000,167,1,0,22,0,0.0,0.0,26,0.0,70.0,0,100.0,0.0,0.0
2000000,178,0,1,28,1,0.0,0.0,695,-0.3,87.1,3,60.0,0.0,0.0
80000,190,0,1,25,1,1.91,0.0,47,0.4,73.9,4,25.0,0.0,0.0
3000000,190,1,0,28,1,0.0,0.0,1180,-1.5,71.9,7,58.8,0.0,0.0
1000000,181,0,1,33,1,0.04,0.04,2338,0.19999999999999996,88.6,20,66.7,0.0,0.0
3000000,181,0,1,26,1,0.0,0.0,1130,-0.4,92.3,30,77.8,0.0,0.0
1500000,187,1,0,30,1,0.14,0.0,636,-0.7,78.0,15,60.0,0.0,0.0
2000000,194,0,1,26,1,0.0,0.06,1430,-0.3,80.8,21,66.7,0.0,0.0
2000000,175,0,1,24,0,0.23,0.11,791,0.8,73.0,3,37.5,0.0,0.0
10000000,172,1,0,25,1,0.51,0.11,1591,2.0,57.3,16,45.5,0.0,0.0
80000,179,0,1,22,0,0.0,0.29,313,-0.5,69.7,1,64.7,0.0,0.0
1200000,173,0,1,24,0,0.0,0.22,406,-0.9,70.1,2,37.5,0.0,0.0
2000000,178,0,1,27,1,0.0,0.04,2245,-1.8,74.6,27,54.5,0.0,0.0
1000000,183,0,1,24,0,0.13,0.26,705,-0.8999999999999999,73.4,2,58.8,0.0,0.0
6000000,175,1,0,21,1,0.03,0.15,2979,-0.19999999999999996,72.5,57,58.3,0.0,0.0
1000000,190,1,0,32,0,0.31,0.0,880,0.6000000000000001,57.4,6,46.2,0.0,0.0
2000000,185,0,1,25,0,0.0,0.0,2793,-1.2,74.2,27,66.7,0.0,0.0
20000,180,0,1,26,0,0.33,0.08,2188,1.5,70.4,26,70.5,0.0,0.0
80000,186,1,0,27,0,0.17,0.0,536,0.8,72.1,5,75.0,0.0,0.0
3000000,188,0,1,30,1,0.1,0.0,2610,1.4,79.7,24,75.0,0.0,0.0
1000000,192,0,0,26,0,0.0,0.0,1655,0.0,47.7,0,100.0,0.671,38.9
600,175,0,1,26,0,0.17,0.0,537,-0.10000000000000009,80.3,3,60.0,0.0,0.0
1500000,171,1,0,21,0,0.19,0.0,470,0.7,65.6,12,90.9,0.0,0.0
300,176,0,1,30,0,0.0,0.0,195,0.0,80.6,2,100.0,0.0,0.0
1000000,183,0,1,31,0,0.12,0.0,1443,-0.6000000000000001,70.6,6,50.0,0.0,0.0
20000,180,0,0,19,0,0.0,0.0,10,0.0,80.0,0,0.0,0.0,0.0
1000000,173,1,0,29,0,0.0,0.08,1161,-0.3,75.5,14,68.6,0.0,0.0
2000000,182,0,1,21,0,0.06,0.0,1496,0.30000000000000004,76.8,31,68.8,0.0,0.0
1000000,187,0,1,31,0,0.0,0.0,711,0.0,80.4,11,83.3,0.0,0.0
10000,177,0,1,17,0,0.0,0.0,11,0.0,100.0,0,0.0,0.0,0.0
40000,191,0,0,21,0,0.0,0.0,21,0.0,100.0,0,0.0,0.0,0.0
47500,178,1,0,31,0,0.17,0.08,1082,0.8999999999999999,74.2,7,80.0,0.0,0.0
40000,191,0,1,23,0,0.0,0.0,180,0.0,54.5,0,0.0,0.75,0.0
1000000,179,0,1,32,1,0.07,0.0,1277,1.0,77.3,18,83.3,0.0,0.0
500,187,0,1,35,0,0.0,0.0,1583,0.0,51.2,0,100.0,0.588,27.8
800,178,0,1,33,0,0.08,0.04,2320,0.0,72.7,41,63.6,0.0,0.0
4000000,178,0,1,30,0,0.23,0.26,2717,-1.0999999999999996,64.6,20,56.6,0.0,0.0
2000000,180,0,1,24,0,0.0,0.0,2332,-0.8,72.3,28,75.0,0.0,0.0
65000,182,0,1,31,0,0.37,0.0,240,-0.10000000000000009,69.0,0,100.0,0.0,0.0
1000000,173,0,1,25,1,0.04,0.07,2470,-3.5999999999999996,71.3,20,45.0,0.0,0.0
2000000,183,1,0,24,1,0.03,0.07,2668,-0.7,76.1,41,57.0,0.0,0.0
1000000,178,0,1,23,1,0.06,0.19,1455,-0.19999999999999996,77.0,26,40.4,0.0,0.0
35000,186,0,1,20,1,0.0,0.0,156,-0.1,54.9,4,50.0,0.0,0.0
400,186,0,1,23,1,0.0,0.0,192,0.0,84.5,2,50.0,0.0,0.0
72500,190,0,0,29,1,0.08,0.04,2280,0.10000000000000009,77.8,46,83.9,0.0,0.0
1000000,185,1,0,24,0,0.08,0.0,1065,0.09999999999999998,72.4,11,36.1,0.0,0.0
32500,189,0,1,33,0,0.07,0.0,1209,-0.3999999999999999,86.9,19,100.0,0.0,0.0
60000,183,0,1,25,0,0.0,0.0,540,0.0,79.5,0,0.0,0.5,0.0
55000,175,0,1,26,1,0.0,0.06,1571,-0.2,75.1,24,69.2,0.0,0.0
45000,177,1,0,19,1,0.0,0.0,177,-0.2,71.7,2,33.3,0.0,0.0
1000000,192,0,1,19,0,0.0,0.0,1261,-0.1,90.7,25,50.0,0.0,0.0
1000000,174,0,1,25,0,0.3,0.12,1521,0.40000000000000036,76.8,11,55.2,0.0,0.0
1000000,179,1,0,29,0,0.33,0.07,1376,-0.9000000000000004,63.3,7,45.3,0.0,0.0
1400000,175,0,0,23,1,0.25,0.0,717,0.3999999999999999,70.0,6,63.3,0.0,0.0
1000000,177,0,1,27,0,0.09,0.26,2079,-0.8999999999999999,53.5,23,58.9,0.0,0.0
40000,173,0,0,24,0,0.0,0.21,435,-0.3,66.5,3,50.0,0.0,0.0
1000000,186,0,1,22,0,0.34,0.09,1048,1.2999999999999998,79.6,17,61.1,0.0,0.0
1000000,185,0,1,24,0,0.09,0.0,2070,0.8999999999999999,89.9,35,90.0,0.0,0.0
40000,191,0,0,26,1,0.0,0.0,34,0.0,100.0,0,100.0,0.0,0.0
80000,190,0,1,25,0,0.4,0.08,1119,2.9,62.9,10,76.2,0.0,0.0
47500,192,0,1,31,0,0.07,0.13,1363,-0.30000000000000004,75.2,15,100.0,0.0,0.0
3000000,177,0,1,21,1,0.03,0.03,2808,-0.7,76.4,49,64.0,0.0,0.0
1000000,185,0,1,25,0,0.0,0.0,2520,0.0,82.5,1,0.0,0.633,17.9
72500,181,0,1,27,0,0.22,0.15,1210,0.10000000000000009,75.3,6,47.4,0.0,0.0
5000000,181,0,1,17,0,0.0,0.0,64,0.0,77.4,2,100.0,0.0,0.0
13000000,195,0,1,26,0,0.0,0.0,270,0.0,96.6,0,0.0,0.5,66.7
90000,185,1,0,19,1,0.0,0.0,90,0.0,96.8,3,100.0,0.0,0.0
16000000,170,1,0,26,1,0.0,0.26,1388,-0.5,90.1,21,65.3,0.0,0.0
900,199,0,1,19,1,0.0,0.0,90,0.0,94.4,0,0.0,0.0,0.0
20000000,184,0,1,32,1,0.6,0.15,605,-3.5999999999999996,85.7,4,85.7,0.0,0.0
16000000,170,0,1,20,0,0.0,0.0,668,0.0,89.9,4,69.2,0.0,0.0
32000000,180,1,0,31,1,0.36,0.63,2000,-1.0999999999999996,72.9,13,52.9,0.0,0.0
28000000,187,1,0,23,0,0.0,0.07,1201,-0.8,92.9,10,81.0,0.0,0.0
24000000,187,0,1,25,1,0.0,0.52,686,-1.5,88.9,8,61.9,0.0,0.0
24000000,174,0,1,29,1,0.05,0.11,1653,-0.19999999999999996,92.3,47,65.7,0.0,0.0
16000000,182,0,1,29,1,0.16,0.16,547,0.8,92.6,10,60.0,0.0,0.0
60000000,181,0,1,26,1,0.85,0.14,1267,2.0999999999999996,83.7,4,55.6,0.0,0.0
28000000,186,0,1,22,1,0.19,0.0,480,0.7,93.5,6,0.0,0.0,0.0
28000000,189,1,0,23,0,0.0,0.0,1225,-0.4,94.8,25,92.3,0.0,0.0
11000000,187,0,1,17,0,0.4,0.0,452,1.6,92.0,4,100.0,0.0,0.0
12000000,182,1,0,26,0,0.1,0.0,858,0.4,90.2,9,64.7,0.0,0.0
70000000,183,0,1,25,1,0.18,0.06,1476,1.2,93.3,25,90.0,0.0,0.0
4000000,191,0,1,30,1,0.6,0.2,451,0.6000000000000001,82.1,4,66.7,0.0,0.0
180000000,178,0,1,20,0,1.07,0.3,1513,0.8999999999999986,76.8,2,51.3,0.0,0.0
4000000,187,0,1,18,0,0.0,0.0,58,0.0,92.2,1,0.0,0.0,0.0
24000000,191,0,1,27,1,0.0,0.07,1242,-0.4,83.5,16,47.4,0.0,0.0
8000000,185,0,1,32,1,0.0,0.0,1890,0.0,86.0,0,0.0,0.723,52.4
128000000,175,0,1,27,1,0.89,0.41,1318,0.3000000000000007,79.0,7,57.0,0.0,0.0
20000000,180,0,1,25,1,0.0,0.0,814,-0.5,93.8,17,92.9,0.0,0.0
8000000,195,0,1,25,1,0.0,0.0,180,0.0,77.6,0,100.0,0.636,0.0
28000000,174,1,0,27,1,0.31,0.23,1164,0.0,77.4,10,52.6,0.0,0.0
4000000,183,0,1,34,1,0.0,0.0,1571,-0.2,95.9,21,42.9,0.0,0.0
60000000,165,0,1,26,1,0.0,0.3,1482,-0.2,92.7,43,85.7,0.0,0.0
6000000,168,1,0,17,0,0.0,0.0,25,0.0,80.0,0,100.0,0.0,0.0
80000,189,0,1,37,1,0.0,0.0,2671,-1.0,83.5,11,66.7,0.0,0.0
1000000,180,1,0,31,0,0.05,0.11,1688,-0.19999999999999996,77.2,33,41.2,0.0,0.0
2000000,175,0,1,26,1,0.0,0.12,1458,-0.2,83.6,36,60.0,0.0,0.0
6000000,171,0,1,26,0,0.31,0.0,589,-0.5,79.7,4,59.1,0.0,0.0
65000,188,0,1,28,0,0.0,0.0,360,0.0,83.7,0,0.0,0.824,25.0
8000000,193,1,0,26,1,0.72,0.18,1494,4.8,70.9,6,58.1,0.0,0.0
6000000,183,0,1,29,0,0.03,0.03,2685,0.19999999999999996,79.4,39,46.7,0.0,0.0
80000,194,0,1,27,1,0.0,0.0,1026,-0.8,85.1,6,100.0,0.0,0.0
2000000,180,1,0,29,1,0.1,0.07,2604,0.3999999999999999,75.2,39,69.6,0.0,0.0
5000000,179,0,1,32,1,0.28,0.16,2270,-1.9000000000000004,78.5,7,57.7,0.0,0.0
5000000,183,0,1,24,0,0.14,0.14,641,0.6,84.8,7,44.4,0.0,0.0
5500000,188,0,0,25,1,0.0,0.15,2419,-1.2,75.0,47,70.2,0.0,0.0
1000000,180,0,1,32,0,0.06,0.0,3053,1.1,85.2,32,63.6,0.0,0.0
12000000,186,0,1,27,0,0.47,0.0,766,-0.2999999999999998,66.7,7,62.5,0.0,0.0
9000000,185,0,1,21,1,0.16,0.16,573,0.4,71.8,5,57.7,0.0,0.0
4000000,186,0,1,32,1,0.28,0.14,1932,1.4000000000000004,69.7,35,67.7,0.0,0.0
31000000,186,1,0,19,1,0.31,0.25,2930,3.3,78.2,21,56.0,0.0,0.0
3500000,186,0,1,30,1,0.11,0.05,1664,1.2,84.1,20,60.0,0.0,0.0
1000000,173,0,1,30,1,0.0,0.2,884,0.0,80.7,23,81.8,0.0,0.0
2000000,187,1,0,21,0,0.0,0.0,949,-0.1,75.4,6,61.1,0.0,0.0
72500,185,1,0,28,0,0.0,0.0,51,0.0,95.5,0,0.0,0.0,0.0
80000,170,0,1,31,0,0.0,0.29,920,-0.1,79.1,15,57.1,0.0,0.0
4000000,185,1,0,28,0,0.0,0.0,3060,0.0,73.9,0,0.0,0.745,14.7
55000,180,1,0,31,0,0.0,0.27,337,-0.7,68.9,3,54.5,0.0,0.0
1000000,178,0,0,26,0,0.15,0.0,590,-0.10000000000000009,70.0,3,44.4,0.0,0.0
11000000,176,0,1,20,1,0.0,0.0,953,-0.4,85.1,12,54.5,0.0,0.0
9000000,182,0,1,18,1,0.0,0.0,81,-0.2,94.9,3,0.0,0.0,0.0
25000000,171,1,0,22,1,0.08,0.16,1095,0.30000000000000004,78.6,5,77.8,0.0,0.0
13000000,184,0,1,20,1,0.0,0.32,279,-2.2,77.1,4,63.6,0.0,0.0
13000000,170,0,1,27,0,0.0,0.0,1211,-0.4,86.7,28,57.1,0.0,0.0
22000000,179,0,1,27,1,0.39,0.16,1141,0.7000000000000002,79.7,12,83.9,0.0,0.0
9000000,190,0,1,29,1,0.0,0.03,2880,0.0,80.0,0,100.0,0.726,31.3
15000000,175,0,1,21,1,0.0,0.12,756,-0.8,86.7,21,69.2,0.0,0.0
17000000,188,1,0,27,0,0.11,0.11,2520,0.7000000000000002,84.1,20,70.6,0.0,0.0
2000000,189,0,1,30,1,0.0,0.0,418,-0.7,90.6,3,50.0,0.0,0.0
17000000,178,0,1,28,1,0.27,0.27,675,1.4,88.1,14,66.7,0.0,0.0
28000000,189,0,1,23,0,0.1,0.03,2643,0.0,86.1,26,73.9,0.0,0.0
40000000,194,0,1,20,1,0.0,0.0,569,-0.1,88.6,7,80.0,0.0,0.0
30000,182,0,1,18,0,0.0,0.0,4,0.0,100.0,1,0.0,0.0,0.0
24000000,180,0,1,22,1,0.09,0.26,2115,1.2,82.4,60,68.6,0.0,0.0
13000000,174,0,1,21,1,0.0,0.0,309,-1.0,76.3,5,43.8,0.0,0.0
20000000,187,0,1,21,1,0.15,0.05,1783,0.6000000000000001,77.7,38,44.4,0.0,0.0
2000000,186,0,1,25,1,0.0,0.0,180,0.0,86.1,0,100.0,0.4,0.0
28000000,175,0,1,21,1,0.23,0.61,1925,-2.5,79.2,22,56.7,0.0,0.0
33000000,179,0,1,21,1,0.36,0.12,747,1.7,75.0,16,42.9,0.0,0.0
16000000,186,0,1,26,1,0.11,0.0,856,0.4,89.3,16,75.0,0.0,0.0
24000000,192,0,1,25,1,0.37,0.44,1222,-0.7999999999999998,70.5,11,52.0,0.0,0.0
32000000,177,0,1,25,1,0.32,0.25,2499,1.9000000000000004,75.9,29,64.1,0.0,0.0
9000000,172,1,0,21,1,0.5,0.0,179,0.5,71.7,3,71.4,0.0,0.0
20000000,187,1,0,23,1,0.69,0.14,1298,4.0,68.3,4,48.8,0.0,0.0
45000000,186,0,1,20,1,0.0,0.04,2357,-1.8,89.8,44,81.3,0.0,0.0
64000000,181,0,1,23,0,0.9,0.26,2795,5.699999999999999,71.7,11,60.0,0.0,0.0
11000000,179,1,0,20,1,0.0,0.0,58,0.0,66.7,2,0.0,0.0,0.0
13000000,195,0,1,26,1,0.0,0.0,360,0.0,84.4,0,0.0,0.5,66.7
32000000,182,1,0,23,0,0.8,0.27,336,1.3,82.2,4,75.0,0.0,0.0
32000000,185,1,0,30,1,0.17,0.17,1089,-1.5,75.0,7,56.7,0.0,0.0
32000000,184,0,0,31,1,0.6,0.23,3141,3.5,84.2,13,54.2,0.0,0.0
40000000,173,0,1,27,0,0.03,0.16,2738,-1.7000000000000002,84.6,53,52.6,0.0,0.0
65000000,185,0,1,27,1,0.12,0.09,3088,0.3999999999999999,83.5,75,69.7,0.0,0.0
48000000,199,1,0,27,1,0.0,0.0,3060,-0.1,78.3,0,0.0,0.789,52.9
13000000,171,0,0,19,0,0.0,0.0,65,-0.4,87.5,1,28.6,0.0,0.0
80000000,175,0,0,28,1,0.08,0.25,1077,-1.4,85.4,7,62.1,0.0,0.0
20000000,176,0,1,27,0,0.08,0.15,1181,-0.5,85.9,8,63.0,0.0,0.0
22000000,182,0,0,21,1,0.42,0.21,430,-0.20000000000000018,82.8,2,57.1,0.0,0.0
50000000,176,0,1,19,1,0.2,0.07,1364,-1.2999999999999998,77.4,17,48.6,0.0,0.0
48000000,183,0,1,29,1,0.14,0.17,2652,1.2000000000000002,88.9,41,81.5,0.0,0.0
12000000,174,1,0,31,1,0.07,0.14,1296,0.5,82.4,12,76.9,0.0,0.0
12000000,180,0,1,25,1,2.0,0.0,45,0.5,73.3,0,100.0,0.0,0.0
32000000,180,1,0,24,1,0.05,0.15,1809,0.5,85.2,16,72.2,0.0,0.0
36000000,186,0,1,21,1,0.0,0.0,1022,-0.1,87.7,14,50.0,0.0,0.0
10000000,172,0,0,33,1,0.14,0.32,1996,0.8999999999999999,86.5,17,62.5,0.0,0.0
10000000,180,0,1,29,0,0.21,0.0,439,0.7,72.5,28,20.0,0.0,0.0
16000000,176,0,1,23,0,0.0,0.26,343,-0.2,82.6,1,69.2,0.0,0.0
14000000,184,0,1,33,0,0.33,0.0,3013,0.8000000000000007,91.6,46,84.6,0.0,0.0
32000000,181,1,0,28,1,0.21,0.21,419,0.09999999999999998,78.4,11,0.0,0.0,0.0
45000000,174,0,1,18,1,0.18,0.0,1019,-0.6000000000000001,84.1,4,50.0,0.0,0.0
54000000,182,0,1,21,1,0.09,0.24,1907,0.10000000000000009,88.0,19,51.4,0.0,0.0
64000000,191,0,1,26,1,0.1,0.03,2822,2.3,88.7,23,62.5,0.0,0.0
16000000,173,0,1,28,0,0.21,0.11,848,0.7,79.8,15,66.7,0.0,0.0
1000000,189,0,1,35,0,0.0,0.0,1170,0.0,79.3,0,100.0,0.686,23.1
9000000,178,0,1,17,0,0.0,0.0,442,-0.8,72.8,6,48.9,0.0,0.0
8000000,182,0,1,25,0,0.0,0.06,1510,-0.7,85.8,13,40.0,0.0,0.0
1000000,174,0,1,22,0,0.0,0.0,714,0.0,76.9,9,62.5,0.0,0.0
6000000,180,0,1,22,0,0.0,0.0,939,0.0,86.0,18,83.3,0.0,0.0
14000000,179,0,1,29,0,0.0,0.0,216,0.0,91.8,2,0.0,0.0,0.0
22000000,190,0,1,19,1,0.54,0.06,1507,2.7,73.0,7,57.1,0.0,0.0
9000000,186,1,0,24,1,0.23,0.23,1167,1.6,65.1,4,52.3,0.0,0.0
24000000,189,0,1,27,1,0.49,0.04,2011,0.5999999999999996,71.9,3,47.4,0.0,0.0
12000000,187,0,1,22,1,0.04,0.0,2394,0.09999999999999998,89.4,27,0.0,0.0,0.0
20000000,186,0,1,25,0,0.04,0.04,2327,0.0,88.2,21,75.0,0.0,0.0
90000,178,1,0,19,0,0.0,1.76,51,0.0,78.3,2,100.0,0.0,0.0
24000000,189,1,0,23,0,0.14,0.03,3139,2.2,77.0,63,58.6,0.0,0.0
3000000,180,1,0,33,0,0.08,0.0,2390,-0.2999999999999998,82.3,24,66.7,0.0,0.0
4000000,175,1,0,21,0,0.0,0.0,981,0.0,77.4,9,46.2,0.0,0.0
48000000,181,1,0,22,0,0.29,0.32,3051,1.5,71.8,21,68.5,0.0,0.0
20000,184,1,0,18,0,0.0,0.0,77,0.0,75.0,1,100.0,0.0,0.0
16000000,168,0,1,27,0,0.26,0.26,2393,1.0999999999999996,68.7,23,40.0,0.0,0.0
12000000,191,0,1,24,0,0.0,0.0,2250,-0.1,75.1,0,100.0,0.713,24.0
2000000,170,1,0,25,1,0.0,0.0,6,0.0,57.1,0,0.0,0.0,0.0
2000000,167,0,1,24,0,0.0,0.24,372,-0.5,73.8,1,75.0,0.0,0.0
10000000,176,0,1,27,0,0.0,0.07,2545,-0.2,78.7,39,42.5,0.0,0.0
24000000,180,0,1,22,0,0.0,0.03,2640,-0.4,87.8,37,79.3,0.0,0.0
25000,180,0,1,20,0,0.0,0.0,524,-0.1,86.9,13,75.0,0.0,0.0
1000000,186,0,1,33,0,0.0,0.0,157,0.0,74.4,1,50.0,0.0,0.0
45000000,178,1,0,20,1,0.14,0.21,2527,0.7999999999999998,80.9,18,67.0,0.0,0.0
2000000,190,1,0,31,1,0.11,0.0,2520,1.7,87.7,37,80.8,0.0,0.0
2000000,185,0,0,17,1,0.6,0.0,453,-0.6000000000000001,73.5,3,50.0,0.0,0.0
6000000,175,0,1,22,0,0.1,0.19,924,-1.7999999999999998,57.8,9,56.1,0.0,0.0
2500000,165,0,1,21,1,0.0,0.15,592,-0.1,87.8,15,83.3,0.0,0.0
4000000,179,1,0,28,0,0.04,0.13,2147,0.30000000000000004,77.4,52,69.0,0.0,0.0
4000000,180,0,1,22,1,0.35,0.05,1812,1.7000000000000002,76.5,13,50.0,0.0,0.0
1000000,174,1,0,28,1,0.0,0.1,892,-0.4,72.7,7,55.6,0.0,0.0
7000000,190,0,1,21,0,0.04,0.0,2430,-1.2000000000000002,85.8,23,71.4,0.0,0.0
2000000,178,0,1,22,1,0.0,0.0,609,-1.1,56.4,3,71.4,0.0,0.0
2000000,173,0,1,24,1,0.1,0.05,1718,-0.8999999999999999,78.1,14,59.2,0.0,0.0
4000000,177,0,1,24,1,0.0,0.04,2430,-0.5,80.6,36,53.6,0.0,0.0
1400000,190,0,1,28,1,0.34,0.34,262,-0.10000000000000009,49.1,4,20.0,0.0,0.0
4000000,168,1,0,24,1,0.11,0.0,1709,0.5,80.7,31,64.7,0.0,0.0
5000000,176,1,0,23,1,0.0,0.07,1333,0.0,79.3,25,60.9,0.0,0.0
1000000,178,0,1,21,1,0.17,0.0,528,0.8,73.7,7,53.8,0.0,0.0
32500,189,1,0,22,0,0.0,0.0,90,0.0,81.5,0,0.0,0.333,0.0
2000000,183,0,0,19,1,0.0,0.0,90,0.0,82.8,0,0.0,0.0,0.0
5000000,170,1,0,17,0,0.0,0.0,395,-0.4,69.7,4,58.3,0.0,0.0
80000,187,0,1,23,1,0.0,0.21,838,-0.2,78.0,17,56.0,0.0,0.0
300,177,0,1,20,0,0.0,0.0,148,-0.1,60.0,0,33.3,0.0,0.0
7000000,185,1,0,22,0,0.19,0.13,1397,-0.20000000000000018,65.4,8,59.1,0.0,0.0
9000000,192,0,1,23,1,0.0,0.0,2430,0.0,73.7,1,0.0,0.798,44.4
32500,180,0,1,35,1,0.0,0.0,1781,-0.8,83.6,36,81.8,0.0,0.0
2000000,180,0,1,21,1,0.0,0.0,12,0.0,100.0,0,0.0,0.0,0.0
45000,179,0,0,20,0,0.0,0.0,32,0.0,50.0,0,0.0,0.0,0.0
5000000,176,0,1,24,1,0.0,0.0,6,0.0,100.0,0,66.7,0.0,0.0
1000000,178,0,1,18,0,0.0,0.0,172,-0.1,80.2,5,100.0,0.0,0.0
12000000,177,0,1,25,0,0.09,0.09,1903,-0.3999999999999999,75.6,27,68.2,0.0,0.0
37000000,182,1,0,16,0,0.04,0.09,2107,0.0,89.2,58,77.8,0.0,0.0
1000000,176,1,0,18,0,0.0,0.0,72,0.0,81.8,1,50.0,0.0,0.0
4000000,184,0,1,31,0,0.04,0.08,2244,0.5,87.5,17,90.9,0.0,0.0
4000000,172,1,0,23,0,0.14,0.36,1242,-0.2999999999999998,78.6,19,64.9,0.0,0.0
18000000,175,1,0,22,1,0.27,0.16,1690,-1.5,66.3,20,52.7,0.0,0.0
1000000,183,1,0,22,1,0.0,0.0,90,0.0,76.9,4,80.0,0.0,0.0
2000000,178,0,1,18,0,0.4,0.4,226,0.8,73.1,2,70.0,0.0,0.0
4000000,183,0,1,22,0,0.0,0.0,924,-0.3,88.6,6,100.0,0.0,0.0
4000000,182,0,1,22,0,0.0,0.07,1278,-0.6,92.1,15,50.0,0.0,0.0
5000000,186,0,1,28,0,0.11,0.0,839,0.19999999999999996,74.2,10,60.0,0.0,0.0
2000000,164,0,1,20,0,0.0,0.0,16,0.0,63.6,0,0.0,0.0,0.0
4000000,179,0,1,25,0,0.6,0.07,1210,0.5,77.9,16,66.7,0.0,0.0
5000000,183,1,0,23,0,0.0,0.0,1079,-0.9,75.3,19,56.3,0.0,0.0
8000000,170,1,0,21,0,0.15,0.05,1803,2.5,76.3,29,53.8,0.0,0.0
2000000,184,0,1,29,0,0.0,0.0,113,-0.1,87.3,3,0.0,0.0,0.0
7000000,196,0,1,27,1,0.0,0.0,2160,0.0,73.9,0,100.0,0.784,37.5
25000,172,1,0,35,1,0.05,0.0,1806,0.0,83.4,16,77.8,0.0,0.0
12000000,188,0,1,24,1,0.42,0.0,2126,0.8000000000000007,70.7,10,35.8,0.0,0.0
1000000,194,0,1,22,0,0.0,0.0,116,0.0,87.0,0,100.0,0.0,0.0
11000000,196,0,1,30,0,0.0,0.0,386,-0.2,91.0,7,66.7,0.0,0.0
20000,189,1,0,35,0,0.0,0.0,360,0.0,73.8,0,0.0,0.722,50.0
3500000,190,0,1,23,0,0.0,0.2,440,-1.0,75.7,5,100.0,0.0,0.0
4000000,175,0,1,26,0,0.2,0.2,885,0.7,74.1,14,50.0,0.0,0.0
